start_time,away_team,away_team_score,home_team,home_team_score
2021-11-16 00:00:00+00:00,NEW ORLEANS PELICANS,100,WASHINGTON WIZARDS,105
2021-11-16 00:30:00+00:00,ORLANDO MAGIC,111,ATLANTA HAWKS,129
2021-11-16 00:30:00+00:00,INDIANA PACERS,84,NEW YORK KNICKS,92
2021-11-16 01:00:00+00:00,DENVER NUGGETS,101,DALLAS MAVERICKS,111
2021-11-16 01:00:00+00:00,HOUSTON ROCKETS,102,MEMPHIS GRIZZLIES,136
2021-11-16 01:00:00+00:00,PHOENIX SUNS,99,MINNESOTA TIMBERWOLVES,96
2021-11-16 01:00:00+00:00,MIAMI HEAT,103,OKLAHOMA CITY THUNDER,90
2021-11-16 03:00:00+00:00,TORONTO RAPTORS,113,PORTLAND TRAIL BLAZERS,118
2021-11-16 03:30:00+00:00,CHICAGO BULLS,121,LOS ANGELES LAKERS,103
2021-11-17 00:30:00+00:00,GOLDEN STATE WARRIORS,117,BROOKLYN NETS,99
2021-11-17 03:00:00+00:00,PHILADELPHIA 76ERS,85,UTAH JAZZ,120
2021-11-17 03:30:00+00:00,SAN ANTONIO SPURS,92,LOS ANGELES CLIPPERS,106
2021-11-18 00:00:00+00:00,WASHINGTON WIZARDS,87,CHARLOTTE HORNETS,97
2021-11-18 00:00:00+00:00,INDIANA PACERS,89,DETROIT PISTONS,97
2021-11-18 00:30:00+00:00,BOSTON CELTICS,99,ATLANTA HAWKS,110
2021-11-18 00:30:00+00:00,CLEVELAND CAVALIERS,99,BROOKLYN NETS,109
2021-11-18 00:30:00+00:00,NEW ORLEANS PELICANS,98,MIAMI HEAT,113
2021-11-18 00:30:00+00:00,LOS ANGELES LAKERS,102,MILWAUKEE BUCKS,109
2021-11-18 00:30:00+00:00,ORLANDO MAGIC,104,NEW YORK KNICKS,98
2021-11-18 01:00:00+00:00,SACRAMENTO KINGS,97,MINNESOTA TIMBERWOLVES,107
2021-11-18 01:00:00+00:00,HOUSTON ROCKETS,89,OKLAHOMA CITY THUNDER,101
2021-11-18 03:00:00+00:00,DALLAS MAVERICKS,98,PHOENIX SUNS,105
2021-11-18 03:00:00+00:00,CHICAGO BULLS,107,PORTLAND TRAIL BLAZERS,112
2021-11-19 00:30:00+00:00,GOLDEN STATE WARRIORS,104,CLEVELAND CAVALIERS,89
2021-11-19 00:30:00+00:00,WASHINGTON WIZARDS,97,MIAMI HEAT,112
2021-11-19 01:00:00+00:00,LOS ANGELES CLIPPERS,108,MEMPHIS GRIZZLIES,120
2021-11-19 01:00:00+00:00,SAN ANTONIO SPURS,90,MINNESOTA TIMBERWOLVES,115
2021-11-19 02:00:00+00:00,PHILADELPHIA 76ERS,103,DENVER NUGGETS,89
2021-11-19 02:00:00+00:00,TORONTO RAPTORS,103,UTAH JAZZ,119
2021-11-20 00:00:00+00:00,INDIANA PACERS,118,CHARLOTTE HORNETS,121
2021-11-20 00:00:00+00:00,GOLDEN STATE WARRIORS,105,DETROIT PISTONS,102
2021-11-20 00:30:00+00:00,LOS ANGELES LAKERS,108,BOSTON CELTICS,130
2021-11-20 00:30:00+00:00,ORLANDO MAGIC,113,BROOKLYN NETS,115
2021-11-20 01:00:00+00:00,OKLAHOMA CITY THUNDER,89,MILWAUKEE BUCKS,96
2021-11-20 01:00:00+00:00,LOS ANGELES CLIPPERS,81,NEW ORLEANS PELICANS,94
2021-11-20 02:00:00+00:00,CHICAGO BULLS,114,DENVER NUGGETS,108
2021-11-20 03:00:00+00:00,DALLAS MAVERICKS,104,PHOENIX SUNS,112
2021-11-20 03:00:00+00:00,TORONTO RAPTORS,108,SACRAMENTO KINGS,89
2021-11-20 22:00:00+00:00,HOUSTON ROCKETS,99,NEW YORK KNICKS,106
2021-11-21 00:00:00+00:00,NEW ORLEANS PELICANS,94,INDIANA PACERS,111
2021-11-21 00:00:00+00:00,MIAMI HEAT,100,WASHINGTON WIZARDS,103
2021-11-21 00:30:00+00:00,CHARLOTTE HORNETS,105,ATLANTA HAWKS,115
2021-11-21 00:30:00+00:00,OKLAHOMA CITY THUNDER,105,BOSTON CELTICS,111
2021-11-21 01:00:00+00:00,ORLANDO MAGIC,108,MILWAUKEE BUCKS,117
2021-11-21 01:00:00+00:00,MEMPHIS GRIZZLIES,95,MINNESOTA TIMBERWOLVES,138
2021-11-21 03:00:00+00:00,PHILADELPHIA 76ERS,111,PORTLAND TRAIL BLAZERS,118
2021-11-21 03:00:00+00:00,UTAH JAZZ,123,SACRAMENTO KINGS,105
2021-11-21 20:30:00+00:00,DALLAS MAVERICKS,91,LOS ANGELES CLIPPERS,97
2021-11-21 23:00:00+00:00,LOS ANGELES LAKERS,121,DETROIT PISTONS,116
2021-11-22 01:00:00+00:00,NEW YORK KNICKS,103,CHICAGO BULLS,109
2021-11-22 01:00:00+00:00,DENVER NUGGETS,97,PHOENIX SUNS,126
2021-11-22 01:30:00+00:00,TORONTO RAPTORS,104,GOLDEN STATE WARRIORS,119
2021-11-23 00:00:00+00:00,BROOKLYN NETS,117,CLEVELAND CAVALIERS,112
2021-11-23 00:00:00+00:00,CHARLOTTE HORNETS,109,WASHINGTON WIZARDS,103
2021-11-23 00:30:00+00:00,OKLAHOMA CITY THUNDER,101,ATLANTA HAWKS,113
2021-11-23 00:30:00+00:00,HOUSTON ROCKETS,90,BOSTON CELTICS,108
2021-11-23 01:00:00+00:00,INDIANA PACERS,109,CHICAGO BULLS,77
2021-11-23 01:00:00+00:00,ORLANDO MAGIC,92,MILWAUKEE BUCKS,123
2021-11-23 01:00:00+00:00,MINNESOTA TIMBERWOLVES,110,NEW ORLEANS PELICANS,96
2021-11-23 01:30:00+00:00,PHOENIX SUNS,115,SAN ANTONIO SPURS,111
2021-11-23 02:00:00+00:00,MEMPHIS GRIZZLIES,119,UTAH JAZZ,118
2021-11-23 03:00:00+00:00,PHILADELPHIA 76ERS,102,SACRAMENTO KINGS,94
2021-11-24 00:00:00+00:00,MIAMI HEAT,100,DETROIT PISTONS,92
2021-11-24 00:30:00+00:00,LOS ANGELES LAKERS,100,NEW YORK KNICKS,106
2021-11-24 03:00:00+00:00,DENVER NUGGETS,100,PORTLAND TRAIL BLAZERS,119
2021-11-24 03:30:00+00:00,DALLAS MAVERICKS,112,LOS ANGELES CLIPPERS,104
2021-11-25 00:00:00+00:00,PHOENIX SUNS,120,CLEVELAND CAVALIERS,115
2021-11-25 00:00:00+00:00,LOS ANGELES LAKERS,124,INDIANA PACERS,116
2021-11-25 00:00:00+00:00,CHARLOTTE HORNETS,106,ORLANDO MAGIC,99
2021-11-25 00:30:00+00:00,BROOKLYN NETS,123,BOSTON CELTICS,104
2021-11-25 01:00:00+00:00,CHICAGO BULLS,113,HOUSTON ROCKETS,118
2021-11-25 01:00:00+00:00,TORONTO RAPTORS,126,MEMPHIS GRIZZLIES,113
2021-11-25 01:00:00+00:00,DETROIT PISTONS,93,MILWAUKEE BUCKS,114
2021-11-25 01:00:00+00:00,MIAMI HEAT,101,MINNESOTA TIMBERWOLVES,113
2021-11-25 01:00:00+00:00,WASHINGTON WIZARDS,102,NEW ORLEANS PELICANS,127
2021-11-25 01:00:00+00:00,UTAH JAZZ,110,OKLAHOMA CITY THUNDER,104
2021-11-25 01:30:00+00:00,ATLANTA HAWKS,124,SAN ANTONIO SPURS,106
2021-11-25 03:00:00+00:00,PHILADELPHIA 76ERS,96,GOLDEN STATE WARRIORS,116
2021-11-25 03:00:00+00:00,PORTLAND TRAIL BLAZERS,121,SACRAMENTO KINGS,125
2021-11-26 20:30:00+00:00,DETROIT PISTONS,96,LOS ANGELES CLIPPERS,107
2021-11-27 00:00:00+00:00,MINNESOTA TIMBERWOLVES,115,CHARLOTTE HORNETS,133
2021-11-27 00:00:00+00:00,PHOENIX SUNS,118,NEW YORK KNICKS,97
2021-11-27 00:00:00+00:00,CHICAGO BULLS,123,ORLANDO MAGIC,88
2021-11-27 01:00:00+00:00,TORONTO RAPTORS,97,INDIANA PACERS,114
2021-11-27 01:00:00+00:00,ATLANTA HAWKS,132,MEMPHIS GRIZZLIES,100
2021-11-27 01:00:00+00:00,WASHINGTON WIZARDS,101,OKLAHOMA CITY THUNDER,99
2021-11-27 01:30:00+00:00,BOSTON CELTICS,88,SAN ANTONIO SPURS,96
2021-11-27 02:00:00+00:00,MILWAUKEE BUCKS,120,DENVER NUGGETS,109
2021-11-27 02:00:00+00:00,NEW ORLEANS PELICANS,98,UTAH JAZZ,97
2021-11-27 03:00:00+00:00,PORTLAND TRAIL BLAZERS,103,GOLDEN STATE WARRIORS,118
2021-11-27 03:30:00+00:00,SACRAMENTO KINGS,141,LOS ANGELES LAKERS,137
2021-11-27 23:00:00+00:00,MINNESOTA TIMBERWOLVES,121,PHILADELPHIA 76ERS,120
2021-11-28 00:30:00+00:00,NEW YORK KNICKS,99,ATLANTA HAWKS,90
2021-11-28 00:30:00+00:00,PHOENIX SUNS,113,BROOKLYN NETS,107
2021-11-28 01:00:00+00:00,MIAMI HEAT,107,CHICAGO BULLS,104
2021-11-28 01:00:00+00:00,ORLANDO MAGIC,92,CLEVELAND CAVALIERS,105
2021-11-28 01:00:00+00:00,CHARLOTTE HORNETS,143,HOUSTON ROCKETS,146
2021-11-28 01:30:00+00:00,WASHINGTON WIZARDS,120,DALLAS MAVERICKS,114
2021-11-28 02:00:00+00:00,NEW ORLEANS PELICANS,105,UTAH JAZZ,127
2021-11-28 20:30:00+00:00,GOLDEN STATE WARRIORS,105,LOS ANGELES CLIPPERS,90
2021-11-28 22:00:00+00:00,MILWAUKEE BUCKS,118,INDIANA PACERS,100
2021-11-28 23:00:00+00:00,SACRAMENTO KINGS,101,MEMPHIS GRIZZLIES,128
2021-11-28 23:00:00+00:00,BOSTON CELTICS,109,TORONTO RAPTORS,97
2021-11-29 02:30:00+00:00,DETROIT PISTONS,106,LOS ANGELES LAKERS,110
2021-11-30 00:00:00+00:00,ORLANDO MAGIC,96,PHILADELPHIA 76ERS,101
2021-11-30 00:30:00+00:00,DENVER NUGGETS,120,MIAMI HEAT,111
2021-11-30 01:00:00+00:00,CHARLOTTE HORNETS,119,CHICAGO BULLS,133
2021-11-30 01:00:00+00:00,OKLAHOMA CITY THUNDER,89,HOUSTON ROCKETS,102
2021-11-30 01:00:00+00:00,INDIANA PACERS,98,MINNESOTA TIMBERWOLVES,100
2021-11-30 01:30:00+00:00,CLEVELAND CAVALIERS,114,DALLAS MAVERICKS,96
2021-11-30 01:30:00+00:00,WASHINGTON WIZARDS,99,SAN ANTONIO SPURS,116
2021-11-30 02:00:00+00:00,PORTLAND TRAIL BLAZERS,107,UTAH JAZZ,129
2021-11-30 03:30:00+00:00,NEW ORLEANS PELICANS,123,LOS ANGELES CLIPPERS,104
2021-12-01 00:30:00+00:00,NEW YORK KNICKS,110,BROOKLYN NETS,112
2021-12-01 00:30:00+00:00,MEMPHIS GRIZZLIES,98,TORONTO RAPTORS,91
2021-12-01 03:00:00+00:00,GOLDEN STATE WARRIORS,96,PHOENIX SUNS,104
2021-12-01 03:00:00+00:00,DETROIT PISTONS,92,PORTLAND TRAIL BLAZERS,110
2021-12-01 03:00:00+00:00,LOS ANGELES LAKERS,117,SACRAMENTO KINGS,92
2021-12-02 00:00:00+00:00,ATLANTA HAWKS,114,INDIANA PACERS,111
2021-12-02 00:00:00+00:00,DENVER NUGGETS,103,ORLANDO MAGIC,108
2021-12-02 00:00:00+00:00,MINNESOTA TIMBERWOLVES,107,WASHINGTON WIZARDS,115
2021-12-02 00:30:00+00:00,PHILADELPHIA 76ERS,87,BOSTON CELTICS,88
2021-12-02 00:30:00+00:00,CLEVELAND CAVALIERS,111,MIAMI HEAT,85
2021-12-02 01:00:00+00:00,CHARLOTTE HORNETS,125,MILWAUKEE BUCKS,127
2021-12-02 01:00:00+00:00,DALLAS MAVERICKS,139,NEW ORLEANS PELICANS,107
2021-12-02 01:00:00+00:00,HOUSTON ROCKETS,114,OKLAHOMA CITY THUNDER,110
2021-12-02 03:30:00+00:00,SACRAMENTO KINGS,124,LOS ANGELES CLIPPERS,115
2021-12-03 00:30:00+00:00,CHICAGO BULLS,119,NEW YORK KNICKS,115
2021-12-03 00:30:00+00:00,MILWAUKEE BUCKS,93,TORONTO RAPTORS,97
2021-12-03 01:00:00+00:00,OKLAHOMA CITY THUNDER,79,MEMPHIS GRIZZLIES,152
2021-12-03 02:00:00+00:00,DETROIT PISTONS,103,PHOENIX SUNS,114
2021-12-03 03:00:00+00:00,SAN ANTONIO SPURS,114,PORTLAND TRAIL BLAZERS,83
2021-12-04 00:00:00+00:00,MIAMI HEAT,113,INDIANA PACERS,104
2021-12-04 00:00:00+00:00,CLEVELAND CAVALIERS,116,WASHINGTON WIZARDS,101
2021-12-04 00:30:00+00:00,PHILADELPHIA 76ERS,98,ATLANTA HAWKS,96
2021-12-04 00:30:00+00:00,MINNESOTA TIMBERWOLVES,105,BROOKLYN NETS,110
2021-12-04 01:00:00+00:00,ORLANDO MAGIC,116,HOUSTON ROCKETS,118
2021-12-04 01:30:00+00:00,NEW ORLEANS PELICANS,107,DALLAS MAVERICKS,91
2021-12-04 02:00:00+00:00,BOSTON CELTICS,130,UTAH JAZZ,137
2021-12-04 03:00:00+00:00,PHOENIX SUNS,96,GOLDEN STATE WARRIORS,118
2021-12-04 03:00:00+00:00,LOS ANGELES CLIPPERS,119,LOS ANGELES LAKERS,115
2021-12-04 18:00:00+00:00,DENVER NUGGETS,113,NEW YORK KNICKS,99
2021-12-05 01:00:00+00:00,CHICAGO BULLS,111,BROOKLYN NETS,107
2021-12-05 01:00:00+00:00,MIAMI HEAT,102,MILWAUKEE BUCKS,124
2021-12-05 01:30:00+00:00,MEMPHIS GRIZZLIES,97,DALLAS MAVERICKS,90
2021-12-05 01:30:00+00:00,SAN ANTONIO SPURS,112,GOLDEN STATE WARRIORS,107
2021-12-05 03:00:00+00:00,BOSTON CELTICS,145,PORTLAND TRAIL BLAZERS,117
2021-12-05 03:00:00+00:00,LOS ANGELES CLIPPERS,99,SACRAMENTO KINGS,104
2021-12-05 20:30:00+00:00,UTAH JAZZ,109,CLEVELAND CAVALIERS,108
2021-12-05 23:00:00+00:00,CHARLOTTE HORNETS,130,ATLANTA HAWKS,127
2021-12-05 23:00:00+00:00,WASHINGTON WIZARDS,90,TORONTO RAPTORS,102
2021-12-06 00:00:00+00:00,NEW ORLEANS PELICANS,108,HOUSTON ROCKETS,118
2021-12-07 00:00:00+00:00,PHILADELPHIA 76ERS,127,CHARLOTTE HORNETS,124
2021-12-07 00:00:00+00:00,OKLAHOMA CITY THUNDER,114,DETROIT PISTONS,103
2021-12-07 00:00:00+00:00,WASHINGTON WIZARDS,110,INDIANA PACERS,116
2021-12-07 00:30:00+00:00,MEMPHIS GRIZZLIES,105,MIAMI HEAT,90
2021-12-07 01:00:00+00:00,DENVER NUGGETS,97,CHICAGO BULLS,109
2021-12-07 01:00:00+00:00,CLEVELAND CAVALIERS,104,MILWAUKEE BUCKS,112
2021-12-07 01:00:00+00:00,ATLANTA HAWKS,121,MINNESOTA TIMBERWOLVES,110
2021-12-07 02:00:00+00:00,SAN ANTONIO SPURS,104,PHOENIX SUNS,108
2021-12-07 03:00:00+00:00,ORLANDO MAGIC,95,GOLDEN STATE WARRIORS,126
2021-12-07 03:00:00+00:00,LOS ANGELES CLIPPERS,102,PORTLAND TRAIL BLAZERS,90
2021-12-08 00:30:00+00:00,BROOKLYN NETS,102,DALLAS MAVERICKS,99
2021-12-08 01:30:00+00:00,NEW YORK KNICKS,121,SAN ANTONIO SPURS,109
2021-12-08 03:00:00+00:00,BOSTON CELTICS,102,LOS ANGELES LAKERS,117
2021-12-09 00:00:00+00:00,PHILADELPHIA 76ERS,110,CHARLOTTE HORNETS,106
2021-12-09 00:00:00+00:00,CHICAGO BULLS,92,CLEVELAND CAVALIERS,115
2021-12-09 00:00:00+00:00,WASHINGTON WIZARDS,119,DETROIT PISTONS,116
2021-12-09 00:00:00+00:00,NEW YORK KNICKS,102,INDIANA PACERS,122
2021-12-09 00:30:00+00:00,MILWAUKEE BUCKS,104,MIAMI HEAT,113
2021-12-09 00:30:00+00:00,OKLAHOMA CITY THUNDER,110,TORONTO RAPTORS,109
2021-12-09 01:00:00+00:00,BROOKLYN NETS,104,HOUSTON ROCKETS,114
2021-12-09 01:00:00+00:00,DALLAS MAVERICKS,104,MEMPHIS GRIZZLIES,96
2021-12-09 01:00:00+00:00,UTAH JAZZ,136,MINNESOTA TIMBERWOLVES,104
2021-12-09 01:00:00+00:00,DENVER NUGGETS,120,NEW ORLEANS PELICANS,114
2021-12-09 03:00:00+00:00,PORTLAND TRAIL BLAZERS,94,GOLDEN STATE WARRIORS,104
2021-12-09 03:00:00+00:00,ORLANDO MAGIC,130,SACRAMENTO KINGS,142
2021-12-09 03:30:00+00:00,BOSTON CELTICS,111,LOS ANGELES CLIPPERS,114
2021-12-10 00:00:00+00:00,UTAH JAZZ,118,PHILADELPHIA 76ERS,96
2021-12-10 01:00:00+00:00,LOS ANGELES LAKERS,95,MEMPHIS GRIZZLIES,108
2021-12-10 01:30:00+00:00,DENVER NUGGETS,111,SAN ANTONIO SPURS,123
2021-12-11 00:00:00+00:00,SACRAMENTO KINGS,123,CHARLOTTE HORNETS,124
2021-12-11 00:00:00+00:00,DALLAS MAVERICKS,93,INDIANA PACERS,106
2021-12-11 00:30:00+00:00,BROOKLYN NETS,113,ATLANTA HAWKS,105
2021-12-11 00:30:00+00:00,NEW YORK KNICKS,87,TORONTO RAPTORS,90
2021-12-11 01:00:00+00:00,MILWAUKEE BUCKS,123,HOUSTON ROCKETS,114
2021-12-11 01:00:00+00:00,CLEVELAND CAVALIERS,123,MINNESOTA TIMBERWOLVES,106
2021-12-11 01:00:00+00:00,DETROIT PISTONS,93,NEW ORLEANS PELICANS,109
2021-12-11 01:00:00+00:00,LOS ANGELES LAKERS,116,OKLAHOMA CITY THUNDER,95
2021-12-11 03:00:00+00:00,BOSTON CELTICS,90,PHOENIX SUNS,111
2021-12-11 20:30:00+00:00,ORLANDO MAGIC,104,LOS ANGELES CLIPPERS,106
2021-12-12 00:00:00+00:00,UTAH JAZZ,123,WASHINGTON WIZARDS,98
2021-12-12 01:00:00+00:00,SACRAMENTO KINGS,103,CLEVELAND CAVALIERS,117
2021-12-12 01:00:00+00:00,HOUSTON ROCKETS,106,MEMPHIS GRIZZLIES,113
2021-12-12 01:00:00+00:00,CHICAGO BULLS,92,MIAMI HEAT,118
2021-12-12 01:30:00+00:00,GOLDEN STATE WARRIORS,93,PHILADELPHIA 76ERS,102
2021-12-12 01:30:00+00:00,DENVER NUGGETS,127,SAN ANTONIO SPURS,112
2021-12-12 17:00:00+00:00,MILWAUKEE BUCKS,112,NEW YORK KNICKS,97
2021-12-12 23:00:00+00:00,BROOKLYN NETS,116,DETROIT PISTONS,104
2021-12-13 00:00:00+00:00,DALLAS MAVERICKS,103,OKLAHOMA CITY THUNDER,84
2021-12-13 00:00:00+00:00,NEW ORLEANS PELICANS,97,SAN ANTONIO SPURS,112
2021-12-13 02:00:00+00:00,MINNESOTA TIMBERWOLVES,116,PORTLAND TRAIL BLAZERS,111
2021-12-13 02:30:00+00:00,ORLANDO MAGIC,94,LOS ANGELES LAKERS,106
2021-12-14 00:00:00+00:00,MIAMI HEAT,94,CLEVELAND CAVALIERS,105
2021-12-14 00:00:00+00:00,GOLDEN STATE WARRIORS,102,INDIANA PACERS,100
2021-12-14 00:00:00+00:00,SACRAMENTO KINGS,101,TORONTO RAPTORS,124
2021-12-14 00:30:00+00:00,HOUSTON ROCKETS,132,ATLANTA HAWKS,126
2021-12-14 00:30:00+00:00,MILWAUKEE BUCKS,103,BOSTON CELTICS,117
2021-12-14 01:00:00+00:00,PHILADELPHIA 76ERS,91,MEMPHIS GRIZZLIES,126
2021-12-14 01:30:00+00:00,CHARLOTTE HORNETS,96,DALLAS MAVERICKS,120
2021-12-14 02:00:00+00:00,WASHINGTON WIZARDS,107,DENVER NUGGETS,113
2021-12-14 03:30:00+00:00,PHOENIX SUNS,95,LOS ANGELES CLIPPERS,111
2021-12-15 00:30:00+00:00,TORONTO RAPTORS,129,BROOKLYN NETS,131
2021-12-15 00:30:00+00:00,GOLDEN STATE WARRIORS,105,NEW YORK KNICKS,96
2021-12-15 03:00:00+00:00,PHOENIX SUNS,111,PORTLAND TRAIL BLAZERS,107
2021-12-16 00:00:00+00:00,HOUSTON ROCKETS,89,CLEVELAND CAVALIERS,124
2021-12-16 00:00:00+00:00,ATLANTA HAWKS,111,ORLANDO MAGIC,99
2021-12-16 00:00:00+00:00,MIAMI HEAT,101,PHILADELPHIA 76ERS,96
2021-12-16 00:30:00+00:00,LOS ANGELES LAKERS,107,DALLAS MAVERICKS,104
2021-12-16 01:00:00+00:00,INDIANA PACERS,99,MILWAUKEE BUCKS,114
2021-12-16 01:00:00+00:00,NEW ORLEANS PELICANS,113,OKLAHOMA CITY THUNDER,110
2021-12-16 01:30:00+00:00,CHARLOTTE HORNETS,131,SAN ANTONIO SPURS,115
2021-12-16 02:00:00+00:00,MINNESOTA TIMBERWOLVES,124,DENVER NUGGETS,107
2021-12-16 03:00:00+00:00,MEMPHIS GRIZZLIES,113,PORTLAND TRAIL BLAZERS,103
2021-12-16 03:00:00+00:00,WASHINGTON WIZARDS,105,SACRAMENTO KINGS,119
2021-12-16 03:00:00+00:00,LOS ANGELES CLIPPERS,103,UTAH JAZZ,124
2021-12-17 00:00:00+00:00,DETROIT PISTONS,113,INDIANA PACERS,122
2021-12-17 00:30:00+00:00,PHILADELPHIA 76ERS,105,BROOKLYN NETS,114
2021-12-17 01:00:00+00:00,NEW YORK KNICKS,116,HOUSTON ROCKETS,103
2021-12-17 02:00:00+00:00,WASHINGTON WIZARDS,98,PHOENIX SUNS,118
2021-12-18 00:00:00+00:00,MIAMI HEAT,115,ORLANDO MAGIC,105
2021-12-18 00:30:00+00:00,DENVER NUGGETS,133,ATLANTA HAWKS,115
2021-12-18 00:30:00+00:00,GOLDEN STATE WARRIORS,111,BOSTON CELTICS,107
2021-12-18 01:00:00+00:00,MILWAUKEE BUCKS,112,NEW ORLEANS PELICANS,116
2021-12-18 02:00:00+00:00,SAN ANTONIO SPURS,128,UTAH JAZZ,126
2021-12-18 03:00:00+00:00,LOS ANGELES LAKERS,92,MINNESOTA TIMBERWOLVES,110
2021-12-18 03:00:00+00:00,CHARLOTTE HORNETS,116,PORTLAND TRAIL BLAZERS,125
2021-12-18 03:00:00+00:00,MEMPHIS GRIZZLIES,124,SACRAMENTO KINGS,105
2021-12-18 17:00:00+00:00,HOUSTON ROCKETS,116,DETROIT PISTONS,107
2021-12-19 00:00:00+00:00,NEW YORK KNICKS,107,BOSTON CELTICS,114
2021-12-19 00:30:00+00:00,ORLANDO MAGIC,100,BROOKLYN NETS,93
2021-12-19 00:30:00+00:00,GOLDEN STATE WARRIORS,100,TORONTO RAPTORS,119
2021-12-19 01:00:00+00:00,LOS ANGELES CLIPPERS,103,OKLAHOMA CITY THUNDER,104
2021-12-19 02:00:00+00:00,CLEVELAND CAVALIERS,119,MILWAUKEE BUCKS,90
2021-12-19 02:00:00+00:00,WASHINGTON WIZARDS,109,UTAH JAZZ,103
2021-12-19 23:00:00+00:00,MIAMI HEAT,90,DETROIT PISTONS,100
2021-12-19 23:00:00+00:00,PORTLAND TRAIL BLAZERS,105,MEMPHIS GRIZZLIES,100
2021-12-19 23:00:00+00:00,SAN ANTONIO SPURS,114,SACRAMENTO KINGS,121
2021-12-20 01:00:00+00:00,LOS ANGELES LAKERS,110,CHICAGO BULLS,115
2021-12-20 01:00:00+00:00,DALLAS MAVERICKS,105,MINNESOTA TIMBERWOLVES,111
2021-12-20 01:00:00+00:00,CHARLOTTE HORNETS,106,PHOENIX SUNS,137
2021-12-21 00:30:00+00:00,PHILADELPHIA 76ERS,108,BOSTON CELTICS,103
2021-12-21 01:00:00+00:00,HOUSTON ROCKETS,118,CHICAGO BULLS,133
2021-12-21 01:00:00+00:00,OKLAHOMA CITY THUNDER,102,MEMPHIS GRIZZLIES,99
2021-12-21 02:00:00+00:00,CHARLOTTE HORNETS,102,UTAH JAZZ,112
2021-12-21 03:00:00+00:00,SACRAMENTO KINGS,98,GOLDEN STATE WARRIORS,113
2021-12-21 03:30:00+00:00,SAN ANTONIO SPURS,116,LOS ANGELES CLIPPERS,92
2021-12-22 00:30:00+00:00,INDIANA PACERS,96,MIAMI HEAT,125
2021-12-22 00:30:00+00:00,DETROIT PISTONS,91,NEW YORK KNICKS,105
2021-12-22 01:00:00+00:00,PORTLAND TRAIL BLAZERS,97,NEW ORLEANS PELICANS,111
2021-12-22 01:30:00+00:00,MINNESOTA TIMBERWOLVES,102,DALLAS MAVERICKS,114
2021-12-22 03:00:00+00:00,PHOENIX SUNS,108,LOS ANGELES LAKERS,90
2021-12-23 00:30:00+00:00,ORLANDO MAGIC,104,ATLANTA HAWKS,98
2021-12-23 00:30:00+00:00,CLEVELAND CAVALIERS,101,BOSTON CELTICS,111
2021-12-23 01:00:00+00:00,HOUSTON ROCKETS,106,MILWAUKEE BUCKS,126
2021-12-23 01:00:00+00:00,DENVER NUGGETS,94,OKLAHOMA CITY THUNDER,108
2021-12-23 03:00:00+00:00,LOS ANGELES CLIPPERS,105,SACRAMENTO KINGS,89
2021-12-24 00:00:00+00:00,HOUSTON ROCKETS,106,INDIANA PACERS,118
2021-12-24 00:00:00+00:00,NEW ORLEANS PELICANS,110,ORLANDO MAGIC,104
2021-12-24 00:00:00+00:00,ATLANTA HAWKS,98,PHILADELPHIA 76ERS,96
2021-12-24 00:30:00+00:00,DETROIT PISTONS,112,MIAMI HEAT,115
2021-12-24 00:30:00+00:00,WASHINGTON WIZARDS,124,NEW YORK KNICKS,117
2021-12-24 01:30:00+00:00,MILWAUKEE BUCKS,102,DALLAS MAVERICKS,95
2021-12-24 02:00:00+00:00,CHARLOTTE HORNETS,115,DENVER NUGGETS,107
2021-12-24 02:00:00+00:00,OKLAHOMA CITY THUNDER,101,PHOENIX SUNS,113
2021-12-24 02:00:00+00:00,MINNESOTA TIMBERWOLVES,116,UTAH JAZZ,128
2021-12-24 03:00:00+00:00,MEMPHIS GRIZZLIES,104,GOLDEN STATE WARRIORS,113
2021-12-24 03:30:00+00:00,SAN ANTONIO SPURS,138,LOS ANGELES LAKERS,110
2021-12-25 17:00:00+00:00,ATLANTA HAWKS,87,NEW YORK KNICKS,101
2021-12-25 19:30:00+00:00,BOSTON CELTICS,113,MILWAUKEE BUCKS,117
2021-12-25 22:00:00+00:00,GOLDEN STATE WARRIORS,116,PHOENIX SUNS,107
2021-12-26 01:00:00+00:00,BROOKLYN NETS,122,LOS ANGELES LAKERS,115
2021-12-26 03:30:00+00:00,DALLAS MAVERICKS,116,UTAH JAZZ,120
2021-12-26 20:30:00+00:00,ORLANDO MAGIC,83,MIAMI HEAT,93
2021-12-26 23:00:00+00:00,TORONTO RAPTORS,99,CLEVELAND CAVALIERS,144
2021-12-26 23:00:00+00:00,MEMPHIS GRIZZLIES,127,SACRAMENTO KINGS,102
2021-12-26 23:00:00+00:00,PHILADELPHIA 76ERS,117,WASHINGTON WIZARDS,96
2021-12-27 00:00:00+00:00,NEW ORLEANS PELICANS,112,OKLAHOMA CITY THUNDER,117
2021-12-27 00:00:00+00:00,DETROIT PISTONS,109,SAN ANTONIO SPURS,144
2021-12-27 01:00:00+00:00,INDIANA PACERS,105,CHICAGO BULLS,113
2021-12-27 02:00:00+00:00,DENVER NUGGETS,103,LOS ANGELES CLIPPERS,100
2021-12-28 00:00:00+00:00,HOUSTON ROCKETS,99,CHARLOTTE HORNETS,123
2021-12-28 00:30:00+00:00,CHICAGO BULLS,130,ATLANTA HAWKS,118
